127.0.0.1 - - [26/May/2020:18:02:59 +0100] "GET / HTTP/1.1" 404 962
127.0.0.1 - - [26/May/2020:18:30:19 +0100] "GET /BTS/Mention/List HTTP/1.1" 200 149
127.0.0.1 - - [26/May/2020:18:30:54 +0100] "POST /BTS/Document/Upload HTTP/1.1" 200 41
127.0.0.1 - - [26/May/2020:18:32:06 +0100] "POST /BTS/Document/Upload HTTP/1.1" 200 42
127.0.0.1 - - [26/May/2020:18:32:35 +0100] "POST /BTS/Etudiant/Add HTTP/1.1" 200 59
127.0.0.1 - - [26/May/2020:18:32:35 +0100] "GET /BTS/Etudiant/List HTTP/1.1" 200 1238
127.0.0.1 - - [26/May/2020:18:32:35 +0100] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Penguins3421590514254337.jpg HTTP/1.1" 200 777835
127.0.0.1 - - [26/May/2020:18:42:17 +0100] "GET /BTS/Etudiant/Details?id=1 HTTP/1.1" 200 1236
127.0.0.1 - - [26/May/2020:18:42:32 +0100] "GET /BTS/Mention/List HTTP/1.1" 200 149
127.0.0.1 - - [26/May/2020:18:42:32 +0100] "GET /BTS/Filiere/List HTTP/1.1" 200 528
127.0.0.1 - - [26/May/2020:18:42:32 +0100] "GET /BTS/OptionBac/List HTTP/1.1" 200 222
127.0.0.1 - - [26/May/2020:18:43:35 +0100] "GET /BTS/Filiere/List HTTP/1.1" 200 528
127.0.0.1 - - [26/May/2020:18:43:35 +0100] "GET /BTS/OptionBac/List HTTP/1.1" 200 222
127.0.0.1 - - [26/May/2020:18:43:35 +0100] "GET /BTS/Mention/List HTTP/1.1" 200 149
