127.0.0.1 - - [20/May/2020:15:20:54 +0000] "GET / HTTP/1.1" 404 962
127.0.0.1 - - [20/May/2020:15:21:15 +0000] "GET /BTS/CyclesFilieresNiveaux.jsp HTTP/1.1" 200 153765
127.0.0.1 - - [20/May/2020:15:21:15 +0000] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:15:21:15 +0000] "GET /BTS/css/all.min.css HTTP/1.1" 200 57180
127.0.0.1 - - [20/May/2020:15:21:15 +0000] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:15:21:15 +0000] "GET /BTS/css/style.css HTTP/1.1" 200 222987
127.0.0.1 - - [20/May/2020:15:21:15 +0000] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 200 36675
127.0.0.1 - - [20/May/2020:15:21:15 +0000] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 200 55753
127.0.0.1 - - [20/May/2020:15:21:15 +0000] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [20/May/2020:15:21:15 +0000] "GET /BTS/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:15:21:15 +0000] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 200 19064
127.0.0.1 - - [20/May/2020:15:21:15 +0000] "GET /BTS/js/popper.js HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2020:15:21:16 +0000] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 200 84321
127.0.0.1 - - [20/May/2020:15:21:16 +0000] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
127.0.0.1 - - [20/May/2020:15:21:16 +0000] "GET /BTS/js/main.js HTTP/1.1" 200 348
127.0.0.1 - - [20/May/2020:15:21:16 +0000] "GET /BTS/webfonts/fa-brands-400.eot? HTTP/1.1" 200 131930
127.0.0.1 - - [20/May/2020:15:21:16 +0000] "GET /BTS/webfonts/fa-regular-400.eot? HTTP/1.1" 200 34390
127.0.0.1 - - [20/May/2020:15:21:17 +0000] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 200 58072
127.0.0.1 - - [20/May/2020:15:21:17 +0000] "GET /BTS/webfonts/fa-solid-900.eot? HTTP/1.1" 200 194066
127.0.0.1 - - [20/May/2020:15:21:20 +0000] "GET /BTS/AnneeScolaireCourante/List HTTP/1.1" 200 117
127.0.0.1 - - [20/May/2020:15:21:20 +0000] "GET /BTS/AnneeScolaire/List HTTP/1.1" 200 254
127.0.0.1 - - [20/May/2020:15:21:25 +0000] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [20/May/2020:15:21:25 +0000] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [20/May/2020:15:21:25 +0000] "GET /BTS/AnneeScolaire/List HTTP/1.1" 200 254
127.0.0.1 - - [20/May/2020:15:24:03 +0000] "GET /BTS/CyclesFilieresNiveaux.jsp HTTP/1.1" 200 153765
127.0.0.1 - - [20/May/2020:15:24:03 +0000] "GET /BTS/css/all.min.css HTTP/1.1" 200 32768
127.0.0.1 - - [20/May/2020:15:24:03 +0000] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [20/May/2020:15:24:04 +0000] "GET /favicon.ico HTTP/1.1" 404 984
127.0.0.1 - - [20/May/2020:15:24:05 +0000] "GET /BTS/AnneeScolaire/List HTTP/1.1" 200 254
127.0.0.1 - - [20/May/2020:15:24:05 +0000] "GET /BTS/AnneeScolaireCourante/List HTTP/1.1" 200 117
127.0.0.1 - - [20/May/2020:15:24:05 +0000] "GET /BTS/AnneeScolaire/List HTTP/1.1" 200 254
127.0.0.1 - - [20/May/2020:15:24:53 +0000] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [20/May/2020:15:24:53 +0000] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [20/May/2020:15:24:53 +0000] "GET /BTS/Classe/List HTTP/1.1" 200 1829
127.0.0.1 - - [20/May/2020:15:24:55 +0000] "GET /BTS/ClasseGenerique/List HTTP/1.1" 200 1722
127.0.0.1 - - [20/May/2020:15:24:58 +0000] "GET /BTS/Cycle/List HTTP/1.1" 200 229
127.0.0.1 - - [20/May/2020:15:24:59 +0000] "GET /BTS/Filiere/List HTTP/1.1" 200 528
127.0.0.1 - - [20/May/2020:15:25:00 +0000] "GET /BTS/Niveau/List HTTP/1.1" 200 180
127.0.0.1 - - [20/May/2020:15:31:38 +0000] "GET /BTS/Classe/List HTTP/1.1" 200 1829
127.0.0.1 - - [20/May/2020:15:31:39 +0000] "GET /BTS/ClasseGenerique/List HTTP/1.1" 200 1722
127.0.0.1 - - [20/May/2020:15:31:41 +0000] "GET /BTS/Cycle/List HTTP/1.1" 200 229
127.0.0.1 - - [20/May/2020:15:31:45 +0000] "GET /BTS/Filiere/List HTTP/1.1" 200 528
127.0.0.1 - - [20/May/2020:15:31:49 +0000] "GET /BTS/Niveau/List HTTP/1.1" 200 180
127.0.0.1 - - [20/May/2020:15:31:52 +0000] "GET /BTS/Classe/List HTTP/1.1" 200 1829
127.0.0.1 - - [20/May/2020:15:31:54 +0000] "GET /BTS/ClasseGenerique/List HTTP/1.1" 200 1722
127.0.0.1 - - [20/May/2020:15:31:55 +0000] "GET /BTS/Cycle/List HTTP/1.1" 200 229
127.0.0.1 - - [20/May/2020:15:31:57 +0000] "GET /BTS/Filiere/List HTTP/1.1" 200 528
