what,kind,bundleId,bundleVersion,description,time
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.MessagePaneView",1576326547788
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576326588286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576326608741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576326635027
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1576326638688
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.MessagePaneView",1576326655714
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576326671002
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.MessagePaneView",1576326687873
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576326714830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1576326741084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576326774303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576326812249
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.MessagePaneView",1576326814386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576326839016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576326871542
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576326879233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576327725694
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576327731887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576327820945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576327840632
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576327845386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576327853531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576327869692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576327883061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576327905291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576327917611
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.MessagePaneView",1576327920397
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576327926325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1576327926325
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576327932893
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576327955061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576327955248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576327971332
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1576327971478
opened,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576327971572
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576327971603
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576327974660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1576328019336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576328027246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576328098585
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576328098616
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576328101642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1576328140018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576328147328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576328263377
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576328263408
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576328265748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576328332090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576328551551
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576328551566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576328555685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576328664277
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576328666726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576328944731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329052497
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576329052529
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576329054759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329106426
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329135130
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576329135162
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576329141027
closed,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576329141027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329171456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329202454
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329252683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329303290
opened,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576329303430
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576329303461
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576329305817
closed,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576329305817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329334288
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329359512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329365471
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329378669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329384363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329397186
opened,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576329397327
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576329397358
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576329399589
closed,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576329399589
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1576329408958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329412218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576329413497
