what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1577589658546
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1577589660473
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1577589662359
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1577589664339
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1577589666199
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1577589668241
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577589682083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577589692815
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1577589710677
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1577589728352
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1577589733422
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1577589839487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577589889173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577589889423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577589914539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577589914773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1577589933040
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1577589937190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577589941402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577589941558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577589941761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577589946222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577589952618
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577589952852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1577589962072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1577589965863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1577589981182
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1577590005534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1577590008373
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1577590016766
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1577590029980
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1577590031415
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1577590034473
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577590040432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577590042819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577590042850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1577590044316
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1577590044332
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1577590047283
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1577590047330
