what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576362908567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576362949517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576363105611
opened,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576363105751
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576363105782
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576363107795
closed,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576363107795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576363150732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576363170794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576363180324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576363187153
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.MessagePaneView",1576363196372
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576363289392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1576363289392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576363308046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576363411973
opened,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576363414859
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576363414875
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576364058843
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576364123329
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576364233857
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576364271139
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576364347846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364383472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364389244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364403446
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364461213
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576364466521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364509773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364535622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364585223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364602897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364607773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364628879
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576364687511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364694653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364760205
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576364762517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1576364770896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364777261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364778821
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576364779928
closed,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576364779928
opened,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.DiagramTreeView",1576364783692
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.ModelTreeView",1576364789095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364789111
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364790452
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.DiagramTreeView",1576364790468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364798097
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364799563
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364799672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364800733
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1576364802808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364807067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364813400
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.ModelTreeView",1576364813416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364839873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364842775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364889433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364894627
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576364894627
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1576364948623
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364957130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364962153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576364962215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576365125548
opened,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576365125791
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576365125806
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.ClassDiagramEditor",1576365128614
closed,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1576365128614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1576365156595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576365214988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576365217344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576365228295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576365229808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576365245879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576365246986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576365282912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576365284316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576365313552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576365314894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1576365328486
