what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1586029891763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586029903769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586029905158
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1586029905165
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1586029906540
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1586029919884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586029922409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586029930883
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1586029932298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586029934544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586033272799
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586033275368
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586033280182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586033289756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586033297037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586033310928
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1586033311326
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1586033311398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1586033316531
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1586033321373
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586033323637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586033323868
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1586033329008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586033335140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586033335406
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1586033339455
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586033341117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586033341570
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1586033345326
