what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1581958584811
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1581958584811
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1581958584811
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1581958584811
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1581958584811
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1581958584811
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1581958584811
os,sysinfo,,,"win32",1581958584811
arch,sysinfo,,,"x86",1581958584811
ws,sysinfo,,,"win32",1581958584811
locale,sysinfo,,,"fr_FR",1581958584811
processors,sysinfo,,,"4",1581958584811
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1581958584811
java.runtime.version,sysinfo,,,"1.8.0-b132",1581958584811
java.specification.name,sysinfo,,,"Java Platform API Specification",1581958584811
java.specification.vendor,sysinfo,,,"Oracle Corporation",1581958584811
java.specification.version,sysinfo,,,"1.8",1581958584811
java.vendor,sysinfo,,,"Oracle Corporation",1581958584811
java.version,sysinfo,,,"1.8.0",1581958584811
java.vm.info,sysinfo,,,"mixed mode",1581958584811
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1581958584811
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1581958584811
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1581958584811
java.vm.specification.version,sysinfo,,,"1.8",1581958584811
java.vm.vendor,sysinfo,,,"Oracle Corporation",1581958584811
java.vm.version,sysinfo,,,"25.0-b70",1581958584811
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1581958585497
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1581958585809
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1581958586652
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1581958587447
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1581958587556
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1581958587588
