what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1591375932027
error,log,,,"Unhandled event loop exception",1591375932097
error,log,,,"Unhandled event loop exception",1591375932177
error,log,,,"Unhandled event loop exception",1591375932247
error,log,,,"Unhandled event loop exception",1591375932317
error,log,,,"Unhandled event loop exception",1591375932436
error,log,,,"Unhandled event loop exception",1591375932596
error,log,,,"Unhandled event loop exception",1591375932694
error,log,,,"Unhandled event loop exception",1591375932782
error,log,,,"Unhandled event loop exception",1591375932858
error,log,,,"Unhandled event loop exception",1591375932933
error,log,,,"Unhandled event loop exception",1591375933012
error,log,,,"Unhandled event loop exception",1591375933088
error,log,,,"Unhandled event loop exception",1591375933169
error,log,,,"Unhandled event loop exception",1591375933245
error,log,,,"Unhandled event loop exception",1591375933320
error,log,,,"Unhandled event loop exception",1591375933394
error,log,,,"Unhandled event loop exception",1591375933468
error,log,,,"Unhandled event loop exception",1591375933540
error,log,,,"Unhandled event loop exception",1591375933611
error,log,,,"Unhandled event loop exception",1591375933682
error,log,,,"Unhandled event loop exception",1591375933753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1591375934806
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1591375935763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1591375943153
error,log,,,"Unhandled event loop exception",1591375943883
error,log,,,"Unhandled event loop exception",1591375943963
error,log,,,"Unhandled event loop exception",1591375944043
error,log,,,"Unhandled event loop exception",1591375944113
error,log,,,"Unhandled event loop exception",1591375944193
error,log,,,"Unhandled event loop exception",1591375944263
error,log,,,"Unhandled event loop exception",1591375944333
error,log,,,"Unhandled event loop exception",1591375944403
error,log,,,"Unhandled event loop exception",1591375944483
error,log,,,"Unhandled event loop exception",1591375944553
error,log,,,"Unhandled event loop exception",1591375944633
error,log,,,"Unhandled event loop exception",1591375944703
error,log,,,"Unhandled event loop exception",1591375944783
error,log,,,"Unhandled event loop exception",1591375944873
error,log,,,"Unhandled event loop exception",1591375944953
error,log,,,"Unhandled event loop exception",1591375945023
error,log,,,"Unhandled event loop exception",1591375945093
error,log,,,"Unhandled event loop exception",1591375945173
error,log,,,"Unhandled event loop exception",1591375945253
error,log,,,"Unhandled event loop exception",1591375945333
error,log,,,"Unhandled event loop exception",1591375945403
error,log,,,"Unhandled event loop exception",1591375945473
error,log,,,"Unhandled event loop exception",1591375945553
error,log,,,"Unhandled event loop exception",1591375945633
error,log,,,"Unhandled event loop exception",1591375945703
error,log,,,"Unhandled event loop exception",1591375945783
error,log,,,"Unhandled event loop exception",1591375945853
error,log,,,"Unhandled event loop exception",1591376033554
error,log,,,"Unhandled event loop exception",1591376033634
error,log,,,"Unhandled event loop exception",1591376033704
error,log,,,"Unhandled event loop exception",1591376033784
error,log,,,"Unhandled event loop exception",1591376033854
error,log,,,"Unhandled event loop exception",1591376033924
error,log,,,"Unhandled event loop exception",1591376034004
error,log,,,"Unhandled event loop exception",1591376034084
error,log,,,"Unhandled event loop exception",1591376034154
error,log,,,"Unhandled event loop exception",1591376034234
error,log,,,"Unhandled event loop exception",1591376034304
error,log,,,"Unhandled event loop exception",1591376034384
error,log,,,"Unhandled event loop exception",1591376034464
error,log,,,"Unhandled event loop exception",1591376034554
error,log,,,"Unhandled event loop exception",1591376034634
error,log,,,"Unhandled event loop exception",1591376034704
error,log,,,"Unhandled event loop exception",1591376034774
error,log,,,"Unhandled event loop exception",1591376034854
error,log,,,"Unhandled event loop exception",1591376034924
error,log,,,"Unhandled event loop exception",1591376034994
error,log,,,"Unhandled event loop exception",1591376035064
error,log,,,"Unhandled event loop exception",1591376035144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1591376044644
