what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586056974865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586056980591
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586056982807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586056987424
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586056989998
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1586056990014
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1586056990341
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1586056990373
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1586056994480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1586057042372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057043152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057169981
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586057177282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057196564
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057196595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057196611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057196689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057208186
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057212070
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057212102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057213396
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1586057213412
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1586057216753
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1586057216785
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586057221951
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1586057230281
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586057232371
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1586057243775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057249672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057257690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1586057263400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1586057263915
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1586057303586
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586057311370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057319966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057322352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057322384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057323803
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1586057323819
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1586057327051
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1586057327098
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1586057331359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1586057388705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057389953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057665373
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1586057676027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057677353
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057752358
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1586057770376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057771266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586057986880
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1586057996630
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1586058006474
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1586058009360
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1586058009798
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1586058010360
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1586058011109
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1586058012842
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1586058015540
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1586058033839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586058034916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586058182327
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586058185915
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1586058188879
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586058189971
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1586058196399
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1586058196445
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1586058242403
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586058244462
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1586058250094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1586058278642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1586058290670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586058291918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586058473596
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586058517260
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586058555418
