what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052241641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052241985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052242265
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1586052244683
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1586052245432
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1586052247102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052254762
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052262968
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1586052275760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052279566
started,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1586052279613
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1586052279613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052283435
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1586052283451
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1586052283497
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1586052283669
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1586052283700
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586052294629
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1586052298045
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1586052333473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1586052340446
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1586052342396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1586052346390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1586052349073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052352162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052363347
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1586052369119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1586052369369
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1586052369618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1586052369883
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1586052370149
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052378666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052380757
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1586052380788
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1586052380788
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586052383221
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1586052383440
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1586052383471
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1586052387277
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1586052387277
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586052388650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052390273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052391630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1586052391645
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052396731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052400335
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052405904
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052413797
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1586052425856
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1586052433999
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1586052435871
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1586052435981
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1586052436451
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1586052436529
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1586052437121
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1586052438807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052442957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586052447350
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1586052447356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586054342769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586054384782
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586054386295
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1586054394891
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586054426840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586054441535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586054482313
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1586054492859
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586054522234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586054525198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586054586710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586054590251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586054599689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586054611451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1586054627457
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1586054627878
