what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585174754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585175804
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1584585178764
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1584585199164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584585207394
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1584585209444
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1584585211534
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1584585215434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585215444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585216784
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1584585219474
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1584585229204
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584585232084
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1584585238914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585238924
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585241084
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1584585243764
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1584585278664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1584585296174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585316535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585316795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584585324385
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1584585337926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585337936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585339046
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1584585341566
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1584585344966
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584585349246
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1584585354256
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585354266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585355516
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1584585359156
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1584585365066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585410266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584585474426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1584585508336
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1584585632636
