what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253405069
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253425862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1589253431462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253432952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253455952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253458182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253460742
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1589253492582
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253496672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253522174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253524755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253557525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253565005
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253696815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253709945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253754055
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1589253763305
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253775445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253779075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589253798165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589254886151
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.2.v201101042130,"org.eclipse.jst.jsf.facelet.core",1589254965541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1589255043431
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255047352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255058113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1589255069853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255072493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255088795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1589255130266
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1589255141246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255143546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255162809
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1589255177159
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255179239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255186960
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1589255189700
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1589255223580
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1589255252360
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255253930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255264532
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255276102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255279602
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1589255280932
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255282382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255289942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1589255310742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255312352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255322150
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1589255332280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255334420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255380629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1589255456549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1589255458719
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1589255471429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1589255475159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1589255512199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1589255515469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1589255525639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1589255537599
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1589255646549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1589255649669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1589255675899
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255677729
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1589255731684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1589255790215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1589255813725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1589255819105
