what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584469644319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584469653351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584469668780
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584469670870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584469711925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1584469714389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584469717447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584469722377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584469768319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1584469802062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584469812451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584469814791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584469852193
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1584469993499
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1584469996447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584470008771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584470021563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584470050896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584470083640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584470086058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584470101252
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584470129566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1584470137007
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1584470139269
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1584470141188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1584470142405
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584470142997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584470144495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584470161408
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584470179816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584470181095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584470966596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1584470977999
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584470985487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584470987110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584471056504
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584471096487
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584471109123
error,log,,,"offset: 9939 length: 2438\ndocument length: 12376",1584471130370
error,log,,,"offset: 9940 length: 2438\ndocument length: 12377",1584471130635
error,log,,,"offset: 9941 length: 2438\ndocument length: 12378",1584471130963
error,log,,,"offset: 9942 length: 2438\ndocument length: 12379",1584471131150
error,log,,,"offset: 9943 length: 2438\ndocument length: 12380",1584471131478
error,log,,,"offset: 9944 length: 2438\ndocument length: 12381",1584471132086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1584471148684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1584471151898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584471156594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584471172459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584471174846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584471190985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1584471212467
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1584471215587
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584471216632
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584471217911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584471224892
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1584471234212
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1584471255209
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1584471259733
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1584471266488
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1584471274085
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1584471285551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1584471288001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584471288609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584471291105
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584471300275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1584471313831
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1584471316515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584471317716
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584471319135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584471324391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584471330483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584471340295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584471341808
