what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569467747
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.ModelTreeView",1584569469687
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.DiagramTreeView",1584569548798
opened,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1584569564773
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1584569564783
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569572013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569572023
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.DiagramTreeView",1584569572033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569572043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569607223
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.ModelTreeView",1584569612593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569626334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569629785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569658580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569664850
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1584569664860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584569672110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569683537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569691367
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584569751903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569766130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569771660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569794140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584569934460
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584569956914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584570036148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584570395579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584570397959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584570927993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584570935440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584570946153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584571065233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584571135249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584571136659
activated,view,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.views.ModelTreeView",1584571136679
activated,editor,com.vp.vpsde.ec,6.2.1,"com.vp.vpsde.ec.editors.EntityRelationshipDiagramEditor",1584571143919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584571143929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584571153889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584571166299
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584571176499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584571212530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584571223420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584571908556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584571917796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584571927166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584571931606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584571933076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572043340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572057980
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572070200
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572164052
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572166612
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572166692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572168382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572194943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572210973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572215633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572269983
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572277663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572308633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572332393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572555731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572563611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572606961
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572613301
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572625981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572638371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572640881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572663581
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572746671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572760488
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572768318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1584572783430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572806480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572864750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584572885860
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584574187795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584574215535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584574228185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584574247714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584574411915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584574436295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584574451185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1584574455975
