what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1582681826765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1582681828434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1582681828809
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1582681829214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1582681829838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1582681831461
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1582681831866
error,log,,,"Errors occurred during the build.",1582681831866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1582681831882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1582681833489
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1582681854517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1582681863815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1582681870367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1582681892004
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1582681903704
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1582681904375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1582681904781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1582681905108
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1582681906403
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1582681908057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1582681914187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1582681914609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1582681915030
